Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,Attrition
0.35714285714285715,0.6964924838940586,0.07142857142857142,0.25,1.0,0.38571428571428573,0.6666666666666667,0.0,0.3333333333333333,0.06677198525539757,0.8253764304356555,0.3333333333333333,0.0,0.0,0.6666666666666667,0.3333333333333333,0.17500000000000002,0.6666666666666666,1.0,0.1,0.16666666666666666,0.0,0.1764705882352941,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.23809523809523808,0.4874731567644953,0.0,0.25,0.6666666666666667,0.17142857142857143,0.3333333333333333,0.25,1.0,0.3067403896787783,0.6890584220036138,0.1111111111111111,0.0714285714285714,0.0,0.6666666666666667,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.5714285714285714,0.26270579813886896,0.03571428571428571,0.25,1.0,0.07142857142857145,0.6666666666666667,0.75,0.0,0.8770932069510269,0.4940774944790203,0.0,0.4285714285714285,0.0,1.0,0.3333333333333333,0.5750000000000001,0.5,0.6666666666666667,0.55,0.3333333333333333,0.8666666666666667,0.4117647058823529,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,0.5633500357909806,0.2857142857142857,0.5,0.3333333333333333,0.32857142857142857,0.6666666666666667,0.0,1.0,0.0693522906793049,0.37410158602690224,0.1111111111111111,0.0714285714285714,0.0,0.6666666666666667,1.0,0.1,0.5,0.3333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.6428571428571428,0.8554044380816034,0.0,0.75,0.3333333333333333,0.2,0.6666666666666667,0.25,0.6666666666666667,0.23117430226434968,0.4985745834169846,0.4444444444444444,0.0714285714285714,0.0,0.6666666666666667,0.0,0.30000000000000004,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1764705882352941,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.23809523809523808,0.9835361488904796,0.0,0.5,0.6666666666666667,0.35714285714285715,0.0,0.25,1.0,0.2983149025803054,0.5741015860269022,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.6666666666666667,0.225,0.4444444444444444,0.4666666666666667,0.29411764705882354,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.21428571428571425,0.851109520400859,0.35714285714285715,0.5,0.6666666666666667,0.9714285714285713,1.0,0.0,1.0,0.08030542390731965,0.1779963862678177,0.8888888888888888,0.2142857142857143,0.0,0.3333333333333333,0.3333333333333333,0.125,0.6666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.4761904761904761,0.15748031496062992,0.2142857142857143,0.25,0.0,0.2,1.0,0.25,0.0,0.24202211690363348,0.6864886568962055,0.1111111111111111,0.9285714285714285,1.0,0.6666666666666667,0.3333333333333333,0.2,0.5,0.6666666666666667,0.2,0.0,0.4666666666666667,0.4117647058823529,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.14285714285714285,0.42161775232641374,0.7857142857142857,0.5,0.3333333333333333,0.8428571428571427,1.0,0.0,1.0,0.09036334913112165,0.7844207990363381,0.1111111111111111,0.0,0.0,0.3333333333333333,0.6666666666666666,0.15000000000000002,0.5,0.6666666666666667,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.23529411764705882,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.35714285714285715,0.34645669291338577,0.0,0.5,0.0,0.2571428571428572,1.0,0.25,0.0,0.15945234333859928,0.791889178879743,0.1111111111111111,0.7857142857142857,1.0,0.0,0.3333333333333333,0.225,0.8333333333333333,0.6666666666666667,0.225,0.4444444444444444,0.0,0.47058823529411764,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.42857142857142855,0.5805297065139584,0.2857142857142857,0.25,0.3333333333333333,0.2571428571428572,0.3333333333333333,0.25,0.3333333333333333,0.41274354923644024,0.47540654487050793,0.2222222222222222,0.0,0.0,0.6666666666666667,0.3333333333333333,0.325,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.3333333333333333,0.6871868289191123,0.03571428571428571,0.5,0.6666666666666667,0.6428571428571428,0.6666666666666667,0.0,0.3333333333333333,0.07166929963138494,0.0747641035936559,0.1111111111111111,0.1428571428571428,0.0,0.6666666666666667,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666667,0.2,0.0,0.0,0.4117647058823529,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,0.82319255547602,0.6428571428571428,0.25,0.0,0.02857142857142858,0.6666666666666667,0.5,0.3333333333333333,0.34928909952606635,0.1092150170648464,0.1111111111111111,0.1428571428571428,0.0,1.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.25,0.0,0.0,0.5294117647058824,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.14285714285714285,0.4788833214030064,0.0,0.25,0.3333333333333333,0.21428571428571425,0.3333333333333333,0.25,0.6666666666666667,0.18999473407056347,0.4828749247139129,0.1111111111111111,0.0714285714285714,0.0,0.3333333333333333,0.0,0.1,0.3333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.5238095238095237,0.14316392269148173,0.17857142857142855,0.5,0.3333333333333333,0.6428571428571428,0.6666666666666667,0.75,0.6666666666666667,0.64391785150079,0.7335876330054206,0.7777777777777777,0.2857142857142857,0.0,0.6666666666666667,0.0,0.55,0.5,0.6666666666666667,0.5,0.3333333333333333,0.3333333333333333,0.7647058823529411,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0.8095238095238095,0.611309949892627,0.17857142857142855,0.25,1.0,0.6857142857142857,0.6666666666666667,0.25,0.0,0.24054765666140074,0.8027705280064245,0.3333333333333333,0.0714285714285714,0.0,0.3333333333333333,0.6666666666666666,0.45,0.5,0.6666666666666667,0.25,0.5,0.4,0.5294117647058824,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.7380952380952379,0.6592698639942733,0.03571428571428571,0.5,1.0,0.4714285714285715,0.3333333333333333,0.25,0.3333333333333333,0.23070036861506057,0.44766111222646054,0.2222222222222222,0.2142857142857143,0.0,1.0,0.0,0.42500000000000004,0.5,0.3333333333333333,0.225,0.3333333333333333,0.0,0.47058823529411764,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.4047619047619047,0.7945597709377237,0.25,0.25,0.6666666666666667,0.6857142857142857,0.3333333333333333,0.5,1.0,0.49331226961558716,0.4682192330857258,0.4444444444444444,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4,1.0,0.3333333333333333,0.325,0.1111111111111111,0.26666666666666666,0.7058823529411764,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.4523809523809524,0.21904080171796705,0.6428571428571428,0.25,0.3333333333333333,0.6142857142857143,0.6666666666666667,0.0,0.3333333333333333,0.10600315955766193,0.32656093153985144,0.4444444444444444,0.7142857142857143,1.0,0.0,0.0,0.2,0.16666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.2619047619047619,0.639226914817466,0.03571428571428571,0.0,0.0,0.8142857142857143,0.6666666666666667,0.25,1.0,0.41305950500263294,0.898976109215017,0.1111111111111111,0.5714285714285713,0.0,1.0,0.3333333333333333,0.15000000000000002,0.0,1.0,0.15000000000000002,0.2222222222222222,0.06666666666666667,0.1764705882352941,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.4523809523809524,0.3357193987115247,0.3214285714285714,0.0,1.0,0.7428571428571429,0.6666666666666667,0.0,0.0,0.09336492890995263,0.7151575988757277,0.0,0.1428571428571428,0.0,0.3333333333333333,0.6666666666666666,0.15000000000000002,0.5,0.3333333333333333,0.125,0.16666666666666666,0.26666666666666666,0.1764705882352941,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.4761904761904761,0.047244094488188976,0.0,0.5,0.6666666666666667,0.7285714285714284,0.6666666666666667,0.5,0.6666666666666667,0.3608214849921011,0.5341497691226661,0.4444444444444444,0.2142857142857143,0.0,1.0,0.0,0.25,0.6666666666666666,1.0,0.025,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.19047619047619052,0.9856836077308518,0.0,0.5,0.6666666666666667,0.7714285714285714,0.6666666666666667,0.25,0.3333333333333333,0.28372827804107426,0.9906846014856455,0.1111111111111111,0.6428571428571427,1.0,0.0,0.3333333333333333,0.15000000000000002,1.0,0.0,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.23529411764705882,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.6666666666666665,0.3035075161059413,0.0,0.25,0.3333333333333333,0.8857142857142857,0.6666666666666667,0.5,0.0,0.4973143759873617,0.0017265609315398472,0.1111111111111111,0.9999999999999999,1.0,0.6666666666666667,1.0,0.6000000000000001,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.7222222222222222,1.0,0.4117647058823529,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.380952380952381,0.45311381531853967,0.75,0.75,0.6666666666666667,0.7999999999999998,0.3333333333333333,0.25,1.0,0.24949973670352818,0.979803252358964,0.1111111111111111,0.2857142857142857,0.0,0.3333333333333333,0.0,0.4,0.5,0.6666666666666667,0.375,0.5555555555555556,0.4,0.6470588235294118,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.42857142857142855,0.8589835361488904,0.17857142857142855,0.75,0.0,0.7142857142857142,1.0,0.25,0.0,0.23975776724591893,0.7073679983938967,0.3333333333333333,0.1428571428571428,0.0,1.0,0.3333333333333333,0.225,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.7857142857142856,0.09663564781675019,0.2857142857142857,0.5,1.0,0.7571428571428571,0.6666666666666667,1.0,0.3333333333333333,0.9919957872564508,0.6866894197952218,0.4444444444444444,0.9285714285714285,1.0,0.0,0.3333333333333333,0.775,0.8333333333333333,0.3333333333333333,0.7250000000000001,0.5555555555555556,0.7333333333333333,0.5882352941176471,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.4523809523809524,0.6714387974230493,0.03571428571428571,0.25,0.6666666666666667,1.0,0.3333333333333333,0.25,1.0,0.21874670879410216,0.5523388877735395,0.5555555555555556,0.2142857142857143,0.0,1.0,0.3333333333333333,0.42500000000000004,0.3333333333333333,1.0,0.025,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.7857142857142856,0.5232641374373658,0.0,0.5,0.6666666666666667,0.9428571428571428,0.6666666666666667,0.0,1.0,0.09025803054239073,0.8487050793013451,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.025,0.0,0.3333333333333333,0.025,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.5476190476190477,0.10379384395132427,0.2142857142857143,0.0,0.3333333333333333,0.35714285714285715,0.0,1.0,0.6666666666666667,0.9986308583464981,0.7303754266211604,0.1111111111111111,0.7857142857142857,1.0,0.3333333333333333,0.6666666666666666,0.525,0.5,0.6666666666666667,0.525,0.8888888888888888,0.3333333333333333,0.5882352941176471,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.4047619047619047,0.7730851825340014,0.35714285714285715,0.25,1.0,0.3428571428571428,0.6666666666666667,0.25,1.0,0.20847814639283838,0.6587432242521581,0.1111111111111111,0.0,0.0,1.0,0.3333333333333333,0.125,0.5,0.6666666666666667,0.125,0.1111111111111111,0.0,0.11764705882352941,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.5714285714285714,0.5826771653543307,0.5714285714285714,0.25,1.0,0.7428571428571429,1.0,0.25,0.0,0.29152185360716165,0.8400722746436459,0.3333333333333333,0.1428571428571428,0.0,0.6666666666666667,0.0,0.25,0.16666666666666666,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.5476190476190477,0.501073729420186,0.2857142857142857,0.0,0.6666666666666667,0.9428571428571428,0.6666666666666667,0.5,0.6666666666666667,0.3780937335439705,0.7669945794017266,0.3333333333333333,0.1428571428571428,0.0,0.6666666666666667,0.3333333333333333,0.30000000000000004,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.0,0.4117647058823529,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.7142857142857142,0.7201145311381532,0.5,0.75,0.6666666666666667,0.49999999999999994,0.6666666666666667,0.0,0.0,0.07151132174828859,0.579642642039751,0.8888888888888888,0.0714285714285714,0.0,1.0,0.3333333333333333,0.25,0.5,0.3333333333333333,0.2,0.1111111111111111,0.4666666666666667,0.3529411764705882,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.3333333333333333,0.19828203292770222,0.14285714285714285,0.25,0.3333333333333333,0.2571428571428572,0.6666666666666667,0.25,0.3333333333333333,0.2904160084254871,0.2729170849227063,0.1111111111111111,0.2142857142857143,0.0,1.0,0.3333333333333333,0.25,0.5,0.6666666666666667,0.25,0.4444444444444444,0.3333333333333333,0.1764705882352941,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.976190476190476,0.7065139584824623,0.0,0.25,0.3333333333333333,0.5142857142857142,0.6666666666666667,0.5,1.0,0.5737230121116377,0.3591246737602891,0.3333333333333333,0.2142857142857143,0.0,0.6666666666666667,0.3333333333333333,0.35000000000000003,0.16666666666666666,0.0,0.15000000000000002,0.2222222222222222,0.0,0.23529411764705882,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.380952380952381,0.9863994273443092,0.10714285714285714,0.5,0.6666666666666667,0.4857142857142857,0.6666666666666667,0.5,1.0,0.45834649815692474,0.8974101586026902,0.2222222222222222,0.1428571428571428,0.0,1.0,1.0,0.225,0.5,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.5238095238095237,0.3063707945597709,0.0,0.75,0.6666666666666667,0.6857142857142857,0.3333333333333333,0.75,0.3333333333333333,0.657925223802001,0.48267416181489664,0.1111111111111111,0.7857142857142857,1.0,1.0,0.3333333333333333,0.55,0.5,0.3333333333333333,0.55,0.16666666666666666,0.7333333333333333,0.6470588235294118,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5714285714285714,0.055118110236220486,0.03571428571428571,1.0,1.0,0.7,1.0,0.25,0.0,0.2771458662453923,0.43220236900220843,0.7777777777777777,0.3571428571428571,0.0,0.0,0.3333333333333333,0.25,0.5,1.0,0.1,0.16666666666666666,0.0,0.1764705882352941,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.2619047619047619,0.39727988546886184,0.9285714285714285,0.5,0.3333333333333333,0.5142857142857142,0.6666666666666667,0.25,0.6666666666666667,0.17514481305950502,0.9417787592852841,0.4444444444444444,0.0714285714285714,0.0,0.0,0.3333333333333333,0.275,0.5,0.3333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.058823529411764705,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4761904761904761,0.020042949176807448,0.03571428571428571,0.25,1.0,0.02857142857142858,0.6666666666666667,0.5,0.3333333333333333,0.33396524486571877,0.7438265408552499,0.7777777777777777,0.3571428571428571,0.0,0.6666666666666667,0.0,0.25,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.5238095238095237,0.5726556907659269,0.8928571428571428,0.25,0.6666666666666667,0.8857142857142857,0.3333333333333333,0.25,1.0,0.17972617166929963,0.7672756474603493,0.3333333333333333,0.1428571428571428,0.0,1.0,0.3333333333333333,0.4,0.5,0.0,0.025,0.05555555555555555,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.28571428571428564,0.9277022190408016,0.75,0.75,0.6666666666666667,0.5571428571428572,0.6666666666666667,0.5,0.0,0.3898367561874671,0.031961453523388875,0.0,0.0,0.0,0.6666666666666667,0.0,0.25,0.5,0.6666666666666667,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.7380952380952379,0.9971367215461703,0.14285714285714285,0.75,0.0,0.9428571428571428,0.6666666666666667,0.25,0.6666666666666667,0.29710373880989993,0.7805661513752259,0.2222222222222222,0.2142857142857143,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5714285714285714,0.7444523979957051,0.25,0.5,1.0,0.7285714285714284,0.6666666666666667,0.0,0.6666666666666667,0.15581885202738285,0.46295924513149966,0.4444444444444444,0.1428571428571428,0.0,1.0,0.0,0.2,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0.6666666666666665,0.38797423049391555,0.0,0.75,1.0,0.9571428571428571,0.6666666666666667,0.5,0.0,0.4416535018430753,0.41252760489861473,0.7777777777777777,0.3571428571428571,0.0,0.6666666666666667,0.3333333333333333,0.42500000000000004,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1764705882352941,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.9047619047619047,0.8253400143163923,0.0,0.25,0.0,0.857142857142857,0.6666666666666667,0.0,0.0,0.055660874144286464,0.3372816703473198,0.2222222222222222,0.7857142857142857,1.0,1.0,0.3333333333333333,0.125,0.5,1.0,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.14285714285714285,0.30994989262705797,0.8214285714285714,0.5,1.0,0.11428571428571427,0.6666666666666667,0.0,1.0,0.07324907846234863,0.1379642642039751,0.0,0.1428571428571428,0.0,0.6666666666666667,0.6666666666666666,0.07500000000000001,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.21428571428571425,0.9785254115962777,0.0,0.25,1.0,0.7428571428571429,0.6666666666666667,0.0,0.3333333333333333,0.14781463928383362,0.633888777353945,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.6666666666666667,0.125,0.1111111111111111,0.0,0.23529411764705882,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.6190476190476188,0.9921259842519684,0.0,1.0,0.3333333333333333,0.6428571428571428,0.6666666666666667,0.25,0.0,0.23407056345444974,0.07689219032322828,0.5555555555555556,0.7142857142857143,1.0,0.6666666666666667,0.3333333333333333,0.225,0.3333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.3333333333333333,0.19255547602004294,0.6428571428571428,0.5,1.0,0.7142857142857142,0.0,0.5,0.6666666666666667,0.4529225908372828,0.0701064043364786,0.3333333333333333,0.1428571428571428,0.0,0.6666666666666667,0.3333333333333333,0.25,0.3333333333333333,0.0,0.1,0.16666666666666666,0.0,0.11764705882352941,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.35714285714285715,0.481746599856836,0.10714285714285714,0.5,1.0,0.857142857142857,0.6666666666666667,0.25,0.3333333333333333,0.10774091627172197,0.16462557719333468,0.5555555555555556,0.2857142857142857,0.0,1.0,0.6666666666666666,0.275,0.3333333333333333,0.3333333333333333,0.225,0.4444444444444444,0.06666666666666667,0.4117647058823529,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.3333333333333333,0.2834645669291338,0.07142857142857142,0.75,0.6666666666666667,0.8999999999999999,0.6666666666666667,0.25,0.0,0.30100052659294363,0.4601485645452721,0.1111111111111111,0.0714285714285714,0.0,0.6666666666666667,0.3333333333333333,0.2,0.3333333333333333,1.0,0.2,0.38888888888888884,0.4,0.1764705882352941,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.5476190476190477,0.2913385826771654,0.2142857142857143,0.25,0.3333333333333333,0.18571428571428567,1.0,0.0,0.6666666666666667,0.12464454976303319,0.6733186107207388,0.1111111111111111,0.1428571428571428,0.0,0.6666666666666667,0.0,0.25,0.5,0.6666666666666667,0.25,0.3333333333333333,0.0,0.47058823529411764,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.5476190476190477,0.6556907659269864,0.0,0.5,0.6666666666666667,0.5142857142857142,0.6666666666666667,0.25,0.0,0.16292785676671934,0.08845613330656493,0.0,0.4285714285714285,0.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.225,0.16666666666666666,0.06666666666666667,0.4117647058823529,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.2619047619047619,0.030064423765211165,0.3214285714285714,0.0,1.0,0.12857142857142861,0.3333333333333333,0.25,0.3333333333333333,0.3822538177988415,0.39237100983738205,0.1111111111111111,0.2142857142857143,0.0,0.0,0.6666666666666666,0.17500000000000002,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.4523809523809524,0.80386542591267,0.3214285714285714,0.25,1.0,0.7142857142857142,1.0,0.0,1.0,0.19331226961558717,0.5275245934551295,0.3333333333333333,0.4285714285714285,0.0,0.0,0.0,0.1,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0.4523809523809524,0.04223335719398712,0.3214285714285714,0.5,0.6666666666666667,0.17142857142857143,1.0,0.5,1.0,0.6706161137440758,0.5371210600281068,0.1111111111111111,0.9999999999999999,1.0,0.0,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666667,0.4,0.611111111111111,0.4,0.47058823529411764,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0.3333333333333333,0.3593414459556191,0.25,0.5,0.6666666666666667,0.3714285714285714,1.0,0.25,1.0,0.2738283307003686,0.3854246135314193,0.1111111111111111,0.2857142857142857,0.0,0.6666666666666667,0.6666666666666666,0.25,0.6666666666666666,1.0,0.25,0.38888888888888884,0.0,0.47058823529411764,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.380952380952381,0.7222619899785253,0.25,0.25,0.6666666666666667,0.8999999999999999,0.6666666666666667,0.25,0.0,0.2891521853607162,0.45015057217426224,0.5555555555555556,0.4285714285714285,0.0,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.380952380952381,0.40300644237652106,0.17857142857142855,0.75,0.0,0.1571428571428572,0.6666666666666667,0.25,0.6666666666666667,0.2001053185887309,0.41710499899618547,0.1111111111111111,0.2142857142857143,0.0,0.6666666666666667,0.0,0.4,0.5,0.6666666666666667,0.4,0.7222222222222222,0.13333333333333333,0.5882352941176471,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
